formulation,alpha,J11_mean,J11_std,J12_mean,J12_std,J21_mean,J21_std,J22_mean,J22_std,sigma_max_mean,sigma_max_std,rho_mean,rho_std,log10_sigma_max_mean,log10_sigma_max_std,log10_rho_mean,log10_rho_std
unscaled,1.0,40.98261384341192,2.3873757137029936,1.8354975012940518,0.11390390207443313,1.6615203610265856,0.12016507419524187,45.02696816137842,3.157311362275789,39.78924010615041,1.536056073997489,1.0249260862668355,0.12357030452988839,1.599447128659263,0.016566240410216718,0.0076760944489271165,0.050582475847728785
unscaled,0.01,40.98261384341192,2.3873757137029936,183.54975012940542,11.390390207443485,1.6615203610265856,0.12016507419524187,45.02696816137842,3.157311362275789,186.41610121525386,10.600382314453077,107.88184865315755,14.370568300201002,2.2697879368892653,0.024519107921719033,2.0290559966203996,0.058293363124309897
unscaled,0.0001,40.98261384341192,2.3873757137029936,18354.97501294057,1139.0390207444634,1.6615203610265856,0.12016507419524187,45.02696816137842,3.157311362275789,17946.508780855787,1074.0523632099937,20640.882405598957,14516.699148137834,4.253208315476872,0.025837940095441214,4.155563978625876,0.4125532356614464
unscaled,1e-06,40.98261384341192,2.3873757137029936,1835497.501294051,113903.90207442563,1.6615203610265856,0.12016507419524187,45.02696816137842,3.157311362275789,1794643.6166282904,107405.41371427111,270624225.3333333,166543160.5464197,6.253206549300688,0.02583809112428381,8.308311296007648,0.363845767334361
scaled_raw,1.0,40.98261384341192,2.3873757137029936,1.8354975012940518,0.11390390207443313,1.6615203610265856,0.12016507419524187,45.02696816137842,3.157311362275789,39.78924010615041,1.536056073997489,1.0249260465304058,0.12357024862143053,1.599447128659263,0.016566240410216718,0.007676080053285271,0.05058245562251465
scaled_raw,0.01,4.098261384341192,0.238737571370317,1.8354975012940518,0.11390390207443313,1.6615203610265856,0.12016507419524187,4.502696816137846,0.31573113622756993,4.373674453271063,0.16963587865036128,2.269833962122599,0.18137842205108048,0.640525162004105,0.016635396508261662,0.3546092209435654,0.03467192329583801
scaled_raw,0.0001,0.4098261384341189,0.023873757137031146,1.8354975012940518,0.11390390207443313,1.6615203610265856,0.12016507419524187,0.4502696816137857,0.031573113622758844,1.8738054693295616,0.07465064048987577,0.15941822777191797,0.054397302313436965,0.2723858819853299,0.017073431366000317,-0.821697193116925,0.14330545464062527
scaled_raw,1e-06,0.040982613843411946,0.002387375713703135,1.8354975012940518,0.11390390207443313,1.6615203610265856,0.12016507419524187,0.04502696816137828,0.003157311362275672,1.831919377514885,0.07311401038898241,0.17044554899136224,0.14485337243801513,0.2625664999625026,0.017104694283999532,-1.035614797484252,0.5596062639554479
